fact_registration_id,fact_source,fact_load_date,dim_member_id,dim_license_id,dim_crop_id,dim_site_id,dim_farm_id,date_crop_registered
006D30118BE101A4C4472CEC27E287BF,RACP,09/08/22 08:02:00,5B7112F56E4586D392E7C91B6261AA3A,8D99688A90CC531EB898B6D0B6BAEBF5,7A49079BDFE7DDFC749A8DE17FECCAA8,E81E9B34496D05BD3FF9B7F2155C8D91,D41D8CD98F00B204E9800998ECF8427E,04/19/22 00:00:00
0072BFB742D6C5B4A4DA11A5DAA3A690,RACP,09/08/22 08:02:00,867D09DA34AC9D3C2A1428B5792904EF,C841B1AAC87A264E3E540096EFBEBCDE,22CEA6D73E3A901A0E6FF13B27CE088A,D41D8CD98F00B204E9800998ECF8427E,4DF802A4153722853089A6AEBBED13DC,04/13/22 00:00:00
00876B3856F8BCD87489B89931A4CAB4,RACP,09/08/22 08:02:00,366812D2A2BB818B1FCBE622CBBCD9BB,F668C72FB0FF6711FDF3F1C530572422,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,C932F0301FC8C4C7464367DB4D40BC01,07/19/22 00:00:00
0088407BBCF8D81769A0E09003D38DC3,RACP,09/08/22 08:02:00,99691CA87A1A22D472229E47636FF20D,7AC98FF46991B5BB82E7F132BF9DD9B0,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,EC8082F5A687BC14532211D5213797B4,08/08/22 00:00:00
008BEF2C29F54A80AF841238C66D2B91,RACP,09/08/22 08:02:00,E457DD1AB8276DD2406CBC31789965E4,2264FEBC8E8FA9038322C55F1CD02D97,FF8D1DF9118CF9F2C21466101A726B96,976248113897E427508C6E8214B8C319,D41D8CD98F00B204E9800998ECF8427E,11/11/21 00:00:00
008E4108403A89E55191C1D65804940B,RACP,09/08/22 08:02:00,CDDA34D85651D560910D31ECF9833F43,A133AC5E472CEE68CF34D77603289C8B,D24E2D6AA31B5DB908C475A61940DF30,8DCF1043026963FC72007BEC0698BB58,D41D8CD98F00B204E9800998ECF8427E,02/07/22 00:00:00
00976A731EBC126F6719470A0D7B5D8C,RACP,09/08/22 08:02:00,B13ECAC6655188201D0B24EF36970349,8E12660BFDB87C8A089B604D827F130D,0D97EB20362C8B61CC7A4424636F7B46,E3367AA4312F6BB9D3AB7E29683C088B,D41D8CD98F00B204E9800998ECF8427E,08/05/22 00:00:00
0098AD48E2FE6D4DBCF784F5775993B4,RACP,09/08/22 08:02:00,E8C5985F71138FB9AF0029EEEC9EC0C0,874A3ECC2210D8DDBD7CDB55371F29A7,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,74DA5B5A6D12CAE75B7778566C6777E4,01/17/22 00:00:00
009E86F122F6198EDFF55C97B84F3C2E,RACP,09/08/22 08:02:00,5EE0E94F31D5668F59FD943DB23F1D2B,2B1D26BDD8E27AECA1596CD549FEC2BE,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,9783A1F78FF2B2EAC9CCE8C503AD50D6,05/11/22 00:00:00
00A56AEDFD216CC146CE9536E44CDA5D,RACP,09/08/22 08:02:00,6C6612E639BF467514C1D4C2C659762B,914058D7EE63F4BD4EB1283ED6EA9B2F,760371D83A9FA7376ED20DB1FAD9DC3C,EF77BC79B9CE03CF2ED885B09D25FC8B,D41D8CD98F00B204E9800998ECF8427E,01/19/22 00:00:00
00ABD718FDF0E21680C664B5386E061E,RACP,09/08/22 08:02:00,702DB95946A92C18721B0F831F4EBFF8,4C9BBAAC53DAF20C8C3D895CB47F49B2,3C04756C70843978A098D09C4E9AF292,A3CEB95F44FC71F9AFB08FDBBF6575C7,D41D8CD98F00B204E9800998ECF8427E,05/18/22 00:00:00
00C2B4252986BCC852AA63B447F6BD65,RACP,09/08/22 08:02:00,9276FCDF3128C1B4C46874FF465DC01F,3FC8AAAE9D8F5E1787BDBE7760514E63,C97E66B4EC6A856E7428282A2650E90E,D41D8CD98F00B204E9800998ECF8427E,65402C141CF4255F9091A1565AF5253E,10/15/21 00:00:00
00C2C0E8941DF3D6CCDBC55BB0AAE441,RACP,09/08/22 08:02:00,673C163ADA01A7BB19A39BD87B691F3D,4B059008815D2C5ED50787AB84B5416E,BE050F305B6294074A96AE95D8AA6E58,D41D8CD98F00B204E9800998ECF8427E,9AEA1FDCE1FD60F271D02752F3133B03,03/01/22 00:00:00
00D2D45721A2BD54220CB3C0A6907026,RACP,09/08/22 08:02:00,5EE0E94F31D5668F59FD943DB23F1D2B,2B1D26BDD8E27AECA1596CD549FEC2BE,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,AADBCFCCB47176E31CD228C0086C8306,05/11/22 00:00:00
00DE3B874A33391AB1DA59DEBB16EC6D,RACP,09/08/22 08:02:00,6BC48664BC26B27A4937C63D2C1A66DF,74A51144DF4F84AEF5E35D102B1C48F9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,271E510FE2C4B29F615F2F2EBF7C2CF4,06/25/22 00:00:00
00DE52FD03C07EBDEF400A5444DBA70A,RACP,09/08/22 08:02:00,1D10FE33025B8E4EBA605E1E1A287D27,233B0A56D73BE5CE0C63B57897236B63,BE050F305B6294074A96AE95D8AA6E58,D41D8CD98F00B204E9800998ECF8427E,6A3F1082222AEB7ED5B87BF268ECF1B4,08/18/21 00:00:00
00DFCF9FEA377143E73C62F9C0ECD6B6,RACP,09/08/22 08:02:00,42056DB3D03EFEF987FEFA461E62B31D,C1B3143DC9F5AD6A18C286280A0B6AD9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,83C8CCB770E9F558C69DE6E12EFB890C,06/27/22 00:00:00
00E34867EFE988CB0222B18CF57456B3,RACP,09/08/22 08:02:00,9BF455AA88CDA1D89DD3F143A32F0393,3ADDDE6D576C959EEF5D2F1889078567,FF8D1DF9118CF9F2C21466101A726B96,23641BB9B25D176C9C7A28BE3B621E23,D41D8CD98F00B204E9800998ECF8427E,03/18/22 00:00:00
00E686C73710AAEE0545ED1B22084CBA,RACP,09/08/22 08:02:00,595CB924704A4E5CF2C4CC78BD9BF7B0,6690D8348695B393614C0940C3E4DAC6,7A49079BDFE7DDFC749A8DE17FECCAA8,4E65E3A791CCE0B2F0539C2A6925E956,D41D8CD98F00B204E9800998ECF8427E,09/22/21 00:00:00
00E6C5AC980A0872AB5A816183D40EC7,RACP,09/08/22 08:02:00,867D09DA34AC9D3C2A1428B5792904EF,C841B1AAC87A264E3E540096EFBEBCDE,BA9471CBA3A8834758FE5EA3914B04C5,D41D8CD98F00B204E9800998ECF8427E,4DF802A4153722853089A6AEBBED13DC,04/13/22 00:00:00
00EBEA06CE2C5C3A531EE98C972D1EC3,RACP,09/08/22 08:02:00,6C6612E639BF467514C1D4C2C659762B,914058D7EE63F4BD4EB1283ED6EA9B2F,86A36016B0A9742036705C513ED11EA7,D41D8CD98F00B204E9800998ECF8427E,BD7CC4DDC5EFBC5511A91F56314DA773,01/19/22 00:00:00
00F01A9ED228F05EF15B187E0F110700,RACP,09/08/22 08:02:00,5EE0E94F31D5668F59FD943DB23F1D2B,2B1D26BDD8E27AECA1596CD549FEC2BE,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,EEE9F844686CBFE78A5AAB71BE5AB73E,05/11/22 00:00:00
00FA9157B9AEEAF77D9552ECDAC256D8,RACP,09/08/22 08:02:00,A9EB48CDDF1C84752F2BC07D32433EFA,7DAC66BCD80E5E94D18676226978FAE2,FD7200A0F8E2D578C81AD462DE52DD8C,D41D8CD98F00B204E9800998ECF8427E,D41D8CD98F00B204E9800998ECF8427E,12/03/21 00:00:00
00FB9904316DB88639CFCFEE139B4EF2,RACP,09/08/22 08:02:00,42056DB3D03EFEF987FEFA461E62B31D,C1B3143DC9F5AD6A18C286280A0B6AD9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,CA97B2F5BDF9993F24B94680F6F07277,06/27/22 00:00:00
00FCA40D50DEEA9B207BE18B83C0DFE9,RACP,09/08/22 08:02:00,366812D2A2BB818B1FCBE622CBBCD9BB,F668C72FB0FF6711FDF3F1C530572422,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,020E048F5F37FD1945DF7980C5D3447D,07/19/22 00:00:00
01000FE81729A6046B94174EB6EAA083,RACP,09/08/22 08:02:00,47E889BAD98552D38A1AFDABDCACF849,29CAA0819AF2AE0FD73F32728469CF20,FF8D1DF9118CF9F2C21466101A726B96,D41D8CD98F00B204E9800998ECF8427E,890AC58E1CFF83164D8F9CA950CA9FD6,06/08/21 00:00:00
010188D3A378BA6342296DBD4088BEBE,RACP,09/08/22 08:02:00,971693980A69D8A83D3024ADE42DBF54,1D905EF711651728F0FD4512467BC836,833A0B8E505FD44BE4C0B81CF58FA925,D41D8CD98F00B204E9800998ECF8427E,67491CA3A85C21700FC7A274A7B5BA2D,12/22/21 00:00:00
010215F2BF95BC13FCAD74FB049794AC,RACP,09/08/22 08:02:00,EC0CB8DE7975DBF6CC90BFA2FB471094,A1AA9C3494D1C53CD9A7FD14E1405A06,BE050F305B6294074A96AE95D8AA6E58,5324B32F347578C646FB98553C762982,D41D8CD98F00B204E9800998ECF8427E,09/02/21 00:00:00
0115F19C5B172A4C23EA10B477AAEC8B,RACP,09/08/22 08:02:00,182EB3AAD28722E6D59627A3495368B3,2BF2C30853D3CD451E2615FD97BD18BC,FF8D1DF9118CF9F2C21466101A726B96,81569C4261B796BF8435B7252BD4DED1,D41D8CD98F00B204E9800998ECF8427E,11/17/21 00:00:00
011F3138B484412BBF64E8E5358B5293,RACP,09/08/22 08:02:00,9BF455AA88CDA1D89DD3F143A32F0393,3ADDDE6D576C959EEF5D2F1889078567,FD7200A0F8E2D578C81AD462DE52DD8C,23641BB9B25D176C9C7A28BE3B621E23,D41D8CD98F00B204E9800998ECF8427E,04/19/22 00:00:00
012036B726159B6BBFB38472F5ED6D0E,RACP,09/08/22 08:02:00,BB8448A5D778E187B060271104C8CAF1,676CB2A693AC7590CE6A7F3FD02277CF,FF8D1DF9118CF9F2C21466101A726B96,D41D8CD98F00B204E9800998ECF8427E,028F0B4B22CE211327F8806DFE77D1A3,06/08/22 00:00:00
012477C6D0CC54E1ED9707CCEB627A85,RACP,09/08/22 08:02:00,4ABEAF9C01212EA7D21FEB9BDD2FACAE,593FA39EF69F3A0B30F889AA174E7617,C97E66B4EC6A856E7428282A2650E90E,D41D8CD98F00B204E9800998ECF8427E,AE4BA718B3F114EBC6CA78EE13C543FB,01/18/22 00:00:00
0129FC494A418863D6E1396ACCF4C233,RACP,09/08/22 08:02:00,5EE0E94F31D5668F59FD943DB23F1D2B,2B1D26BDD8E27AECA1596CD549FEC2BE,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,66FBEDA9E3BBEC925D992BF1D30BAC14,05/11/22 00:00:00
01339F4CFC7D3610040EB76A2805FA2F,RACP,09/08/22 08:02:00,E393790BE1ABB7655DC1443EB60576B0,118160A514A39EF0CBD37539480E1692,3C04756C70843978A098D09C4E9AF292,09D01727C0BB6588FEB97780C460BAA0,D41D8CD98F00B204E9800998ECF8427E,08/25/21 00:00:00
014B11484D3E17FC8048C7151CBBFD3A,RACP,09/08/22 08:02:00,DD55913063751AB2545F773EBDD11AC3,5549F2C16074507CC8EA5407E87B9438,5535205DA8A6BCA0FD799EFF8E660EBB,D41D8CD98F00B204E9800998ECF8427E,E5C882E460ABE3EE6BBA47E295C1F174,05/06/22 00:00:00
014BEF92D02CF4643E7ED1DE2CBDA996,RACP,09/08/22 08:02:00,D1E2C75368863D74E1C3B4B4220CBC63,72391C94078BC7FD5B80356A8E607903,BE050F305B6294074A96AE95D8AA6E58,D41D8CD98F00B204E9800998ECF8427E,44C00DF7DAE48E05D59496F3A1CBA46F,05/05/22 00:00:00
014FADA0D61CE5C4D34186B586813E9C,RACP,09/08/22 08:02:00,42056DB3D03EFEF987FEFA461E62B31D,C1B3143DC9F5AD6A18C286280A0B6AD9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,3A56EF225D317C1BCCECE85CDDB5FB97,06/27/22 00:00:00
01588A1051A9AF09F67164FCCEBC477B,RACP,09/08/22 08:02:00,F55194CE82E28CFE43E4E871BA09D4E2,6544BF6E87FFC081C7C3A6B5912172DB,FF8D1DF9118CF9F2C21466101A726B96,E1A1E1EC11A500FB621C59C6B75685F7,D41D8CD98F00B204E9800998ECF8427E,08/26/21 00:00:00
01639DBBD0584CE3232F01F3B9DE6A10,RACP,09/08/22 08:02:00,6BC48664BC26B27A4937C63D2C1A66DF,74A51144DF4F84AEF5E35D102B1C48F9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,2A7A9DDB3C41951DA66BB8BD6E5B3468,06/25/22 00:00:00
0164D3B352D5C45B0AF30885AC37F2A7,RACP,09/08/22 08:02:00,76322E03AB718257DC90DDB64EC74DE0,A3D00C4410F43701BB077FE646FDD94C,9BC85DAAD8B7F1A712B5FBD65F22BD86,EC806D15A5A493A8766BEBF6C1B3C406,D41D8CD98F00B204E9800998ECF8427E,02/14/22 00:00:00
0176BB94A7D526E6D50FDFA5162048B5,RACP,09/08/22 08:02:00,D01BEEB1F0AAAD257A3C522437C3618C,2073DB38B5168BF56EA927AE589DC7A2,FF8D1DF9118CF9F2C21466101A726B96,ED0C8D386592AEE0F02C6B86B0CAC0CA,D41D8CD98F00B204E9800998ECF8427E,05/25/21 00:00:00
017DB180FA4A8906CD6D8A28F2370616,RACP,09/08/22 08:02:00,99691CA87A1A22D472229E47636FF20D,7AC98FF46991B5BB82E7F132BF9DD9B0,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,6DB2DED30F4A07CFA5FAA16DE1EBB727,08/08/22 00:00:00
017FAB9ED765045CC71672D73D8E914A,RACP,09/08/22 08:02:00,366812D2A2BB818B1FCBE622CBBCD9BB,F668C72FB0FF6711FDF3F1C530572422,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,528117AA42553CD153BBA728281D638F,07/19/22 00:00:00
0187350A7E5976357605DEF845F7D339,RACP,09/08/22 08:02:00,66D66DD60698AD9C4CB32A0387091C90,F38103F3A0318EF9987C44ED28BE691F,FF8D1DF9118CF9F2C21466101A726B96,D41D8CD98F00B204E9800998ECF8427E,6F2F3ED342158F013D4BC5E371BB12E5,05/25/22 00:00:00
018AD8AFFDED4D1A52D36DC509405C37,RACP,09/08/22 08:02:00,9276FCDF3128C1B4C46874FF465DC01F,3FC8AAAE9D8F5E1787BDBE7760514E63,C97E66B4EC6A856E7428282A2650E90E,D41D8CD98F00B204E9800998ECF8427E,24113B30A33F9A7FA6C73225EA82D714,10/15/21 00:00:00
018D8C4A24D5EDBA4F7756558D1DDD0D,RACP,09/08/22 08:02:00,84C5E58FA619844E318F902A3D13C8B5,87EA5967AAFE7EE4E8FEA621D5741CE5,FF8D1DF9118CF9F2C21466101A726B96,ACA7D36AA2BC636A91D40843AC1E0E04,D41D8CD98F00B204E9800998ECF8427E,03/14/22 00:00:00
0192F80B0A50A5E587DAB68CFB683C32,RACP,09/08/22 08:02:00,E8C5985F71138FB9AF0029EEEC9EC0C0,874A3ECC2210D8DDBD7CDB55371F29A7,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,8BCD09A72FF8C2E3FADBA16F59BE43AE,01/17/22 00:00:00
0196380F8702FB33868AC572A9F6F15F,RACP,09/08/22 08:02:00,366812D2A2BB818B1FCBE622CBBCD9BB,F668C72FB0FF6711FDF3F1C530572422,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,CCF9D8C65779C5406B3D56B882744A7D,07/19/22 00:00:00
019FF88F4A70B202CF88D8311EC3F62A,RACP,09/08/22 08:02:00,6EAB604DBEDD472379EF7002C68E1FFD,4478A51F6BC2763C1E6A28796E6E5EE8,FF8D1DF9118CF9F2C21466101A726B96,D41D8CD98F00B204E9800998ECF8427E,FA780B085F54C92A95B16E1726B991E6,06/27/22 00:00:00
019FFDF6E9AA4155E1E80942C303FE60,RACP,09/08/22 08:02:00,42056DB3D03EFEF987FEFA461E62B31D,C1B3143DC9F5AD6A18C286280A0B6AD9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,CF0F3870A482F0FE65BBF46C7ABACA53,06/27/22 00:00:00
01ABE5A335DA461D1D75B86EB9224E19,RACP,09/08/22 08:02:00,EC0CB8DE7975DBF6CC90BFA2FB471094,A1AA9C3494D1C53CD9A7FD14E1405A06,BE050F305B6294074A96AE95D8AA6E58,07CF838C45927138790AD9A8F66765DA,D41D8CD98F00B204E9800998ECF8427E,09/02/21 00:00:00
01AEBEFE6B778F0DD4CD488CE1AE0B50,RACP,09/08/22 08:02:00,5EE0E94F31D5668F59FD943DB23F1D2B,2B1D26BDD8E27AECA1596CD549FEC2BE,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,09AA9D7512DFC7A9F183E86D6DE3EC16,05/11/22 00:00:00
01B000335A74A0464F47CEF5B2E548D9,RACP,09/08/22 08:02:00,66D66DD60698AD9C4CB32A0387091C90,F38103F3A0318EF9987C44ED28BE691F,FF8D1DF9118CF9F2C21466101A726B96,D41D8CD98F00B204E9800998ECF8427E,3A5308EA6AB27224CE7590A9AA9BAF7B,05/25/22 00:00:00
01B2E991C5EE4DC2DA6FC2405E1B614B,RACP,09/08/22 08:02:00,645AD719ECE57467B680104BFB7B86DD,074E285C07CA0A653B2AF7CF7A04A6FB,FF8D1DF9118CF9F2C21466101A726B96,71CC80FA37987100B028E7BBE2A78112,D41D8CD98F00B204E9800998ECF8427E,12/02/21 00:00:00
01C0F92C8D127C12C180DB1C8550893A,RACP,09/08/22 08:02:00,645AD719ECE57467B680104BFB7B86DD,45B8C171DA30E91EE5C5A833A62EB5D7,FF8D1DF9118CF9F2C21466101A726B96,89D1946519CFEF2C8C349317B3D5D808,D41D8CD98F00B204E9800998ECF8427E,12/02/21 00:00:00
01C35584FF84AD5F7102DAC04AA70762,RACP,09/08/22 08:02:00,6BC48664BC26B27A4937C63D2C1A66DF,74A51144DF4F84AEF5E35D102B1C48F9,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,D6725B05BA2874C5A58C60C7AA5108F5,06/25/22 00:00:00
01CB1A2C27D6171732F5403973B08377,RACP,09/08/22 08:02:00,5EFF4C2A086484A1B32672294C6EEC53,7707B638F250DFB26501F1FE3E16FF5B,FF8D1DF9118CF9F2C21466101A726B96,E6F942B4FEA751178A44BA3A4C400377,D41D8CD98F00B204E9800998ECF8427E,12/03/21 00:00:00
01DE47CACA3C9B1EC4045A434746CA12,RACP,09/08/22 08:02:00,5EE0E94F31D5668F59FD943DB23F1D2B,2B1D26BDD8E27AECA1596CD549FEC2BE,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,DEB75208507BF413B428FC4F709C2125,05/11/22 00:00:00
01E2B0F96EF4375B639CFEB7AB85DB50,RACP,09/08/22 08:02:00,366812D2A2BB818B1FCBE622CBBCD9BB,F668C72FB0FF6711FDF3F1C530572422,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,B954E9EDDC5B4F0F4B8CC2DCA75B08A9,07/19/22 00:00:00
01E5C62F9007580F09AAF56281F4D928,RACP,09/08/22 08:02:00,99691CA87A1A22D472229E47636FF20D,7AC98FF46991B5BB82E7F132BF9DD9B0,7A49079BDFE7DDFC749A8DE17FECCAA8,D41D8CD98F00B204E9800998ECF8427E,17C5108BF1CD2481219EDC8DBCA8E2DB,08/08/22 00:00:00
01E9F5F9FE1F76C0F50A7393A3EA649E,RACP,09/08/22 08:02:00,14B9D023613B6E0BCDC601534D88B1AA,E9C1AF519BBF292FC9C6962AA0918A5F,BE050F305B6294074A96AE95D8AA6E58,753DC0E6C4E4085613169C81B80BBCEF,D41D8CD98F00B204E9800998ECF8427E,09/27/21 00:00:00
